,img,time,time_bomb1,time_bomb2,overhead_increase_bomb1,overhead_increase_bomb2
55,025561_02M63.JPG,0.0084779262542724,0.0084774494171142,0.0723512172698974,0.00562445513086831,753.4070136955537
56,036051_1M54.JPG,0.0084767341613769,0.0084788799285888,0.0678122043609619,0.025313607470163275,699.9803116386391
57,028520_1F59.JPG,0.0084753036499023,0.0084898471832275,0.0638477802276611,0.17159896478005757,653.3391470687557
58,031940_0M52.JPG,0.0084848403930664,0.0084805488586425,0.0626959800720214,0.05057884680313119,638.9176126784306
59,035838_14M53.JPG,0.0084879398345947,0.0084822177886962,0.0689363479614257,0.06741383669071659,712.168197522543
60,029908_1M58.JPG,0.0084893703460693,0.0084760189056396,0.0238127708435058,0.15727244642921664,180.50102507933886
61,032521_0M55.JPG,0.0084905624389648,0.0084774494171142,0.0678160190582275,0.15444232281269935,698.722340784009
62,031799_1M55.JPG,0.008479356765747,0.0084798336029052,0.0478200912475585,0.005623506256130299,463.9589484043337
63,035400_02M56.JPG,0.0084884166717529,0.0084767341613769,0.0678181648254394,0.13762885150156456,698.949526725278
64,022066_00M63.JPG,0.0084855556488037,0.0084743499755859,0.0238134860992431,0.13205585681806206,180.63555393217348
65,033265_2M58.JPG,0.0084731578826904,0.0084798336029052,0.059814453125,0.07878668504971496,605.928698050032
66,034913_0M54.JPG,0.008472204208374,0.0084791183471679,0.0558147430419921,0.08160968059606277,558.7983678063888
67,037948_1M55.JPG,0.0084786415100097,0.0084767341613769,0.071824312210083,0.022495922613883165,747.1205219054111
68,027324_02M67.JPG,0.0084772109985351,0.0084788799285888,0.0638208389282226,0.01968725390918302,652.8518393520125
69,032259_1M57.JPG,0.0084784030914306,0.008481740951538,0.0518205165863037,0.03936897162595405,511.2060965664677
70,033822_2M60.JPG,0.0084717273712158,0.0084815025329589,0.0718204975128173,0.11538569780128582,747.7668646047348
71,037636_0M59.JPG,0.0084757804870605,0.0084850788116455,0.0558154582977294,0.10970464135066184,558.5288326301011
72,033822_0M59.JPG,0.0084810256958007,0.0084791183471679,0.0398311614990234,0.02248959856052273,369.6502867423858
73,027017_0M58.JPG,0.0084772109985351,0.0084807872772216,0.0478091239929199,0.04218697266255551,463.97232534593667
74,037747_3M51.JPG,0.0084741115570068,0.0084829330444335,0.0758290290832519,0.1040992600505305,794.8316124131367
75,035400_0M53.JPG,0.0084772109985351,0.008479356765747,0.0638332366943359,0.025312183597521024,652.9980875239104
76,027930_0M58.JPG,0.0084750652313232,0.0084760189056396,0.0205757617950439,0.01125270768270435,142.779981433033
77,030380_1M64.JPG,0.0084757804870605,0.0084798336029052,0.0630691051483154,0.047819971870298045,644.109704641354
78,037276_0M50.JPG,0.0084729194641113,0.0085294246673583,0.055809736251831,0.6668917778144591,558.6836625583898
79,035838_1M52.JPG,0.0084743499755859,0.0084900856018066,0.0518109798431396,0.18568534773799522,511.38588791357404
80,026988_0M59.JPG,0.0084767341613769,0.0084781646728515,0.0758240222930908,0.016875738313449,794.4956966867355
81,035557_04M54.JPG,0.0084750652313232,0.0084819793701171,0.0678281784057617,0.08158213069966797,700.3263285228046
82,033893_0M58.JPG,0.0084733963012695,0.008479356765747,0.0663957595825195,0.07034327518242191,683.5790658413081
83,032377_0M61.JPG,0.0084719657897949,0.0084798336029052,0.0686988830566406,0.09286880171044376,710.8966060674302
84,036487_10M55.JPG,0.0084807872772216,0.0084760189056396,0.0565452575683593,0.05622557701461646,566.745382474493
85,032876_1M59.JPG,0.008479356765747,0.0085046291351318,0.0636389255523681,0.29804583157639924,650.5159566990072
86,033825_1M61.JPG,0.0084772109985351,0.0084853172302246,0.0238223075866699,0.09562380470299436,181.01586230172282
87,035625_9M52.JPG,0.0084712505340576,0.0084750652313232,0.0598211288452148,0.045031099602876844,606.1664462019091
88,034727_1M56.JPG,0.0084753036499023,0.0084767341613769,0.0758092403411865,0.01687858669955096,794.4722628558611
89,028302_3M65.JPG,0.0084798336029052,0.0084779262542724,0.0758295059204101,0.02249276014268602,794.2334186183892
90,035838_11M53.JPG,0.0084705352783203,0.0084798336029052,0.0518264770507812,0.10977257374393547,511.8441792389105
91,019066_2M69.JPG,0.0084736347198486,0.0085315704345703,0.0678122043609619,0.6837173968095671,700.2729242283589
92,035839_2M54.JPG,0.0084810256958007,0.0085246562957763,0.0678141117095947,0.5144495670753962,699.5979984257355
93,027930_1M58.JPG,0.0084831714630126,0.0084946155548095,0.0398273468017578,0.13490345971193166,369.48652370647767
94,037372_02M54.JPG,0.0084712505340576,0.0084857940673828,0.0718040466308593,0.1716810672371224,747.6203878303462
95,025119_1M60.JPG,0.0084784030914306,0.0084891319274902,0.0198180675506591,0.1265431230846265,133.74764489187675
96,036342_00M53.JPG,0.0084753036499023,0.0084807872772216,0.0678212642669677,0.06470124901498628,700.2222347248824
97,034347_2M58.JPG,0.0084767341613769,0.008488655090332,0.0438141822814941,0.14063115261319376,416.87573831355405
98,037156_1M52.JPG,0.0084791183471679,0.0084915161132812,0.0678143501281738,0.14621527387268154,699.7806770891975
99,036487_2M52.JPG,0.0084738731384277,0.0084824562072753,0.0758166313171386,0.10128861628430398,794.7104833717884
