img,time_bomb1_nice
031940_3M53.JPG,0.008618831634521484
027529_01M62.JPG,0.008547544479370117
035285_2M53.JPG,0.008498907089233398
034280_00M56.JPG,0.008529901504516602
035735_04M58.JPG,0.008523225784301758
034913_1M54.JPG,0.00849008560180664
035285_0M52.JPG,0.00849151611328125
035838_4M53.JPG,0.008484363555908203
031494_0M56.JPG,0.00847768783569336
037372_0M51.JPG,0.00848841667175293
022066_01M64.JPG,0.008500099182128906
029417_0M56.JPG,0.008486509323120117
022066_02M64.JPG,0.008476734161376953
030316_0M58.JPG,0.008478641510009766
035838_13M53.JPG,0.008476018905639648
028302_2M65.JPG,0.008483171463012695
035483_1M54.JPG,0.008514404296875
030067_00M58.JPG,0.0084991455078125
027017_1M58.JPG,0.008498191833496094
033822_4M61.JPG,0.00848698616027832
035625_11M52.JPG,0.008529424667358398
035282_0M56.JPG,0.008496522903442383
035708_00M56.JPG,0.008499860763549805
035537_00M54.JPG,0.008479595184326172
034907_5M55.JPG,0.008472204208374023
035504_1M52.JPG,0.008473873138427734
030583_03M62.JPG,0.008474349975585938
037948_2M55.JPG,0.008498430252075195
029783_00M65.JPG,0.008500814437866211
035650_1M53.JPG,0.00848531723022461
035479_2M54.JPG,0.008478403091430664
036051_2M54.JPG,0.008477210998535156
037948_0M55.JPG,0.008470535278320312
033265_3M58.JPG,0.008508682250976562
037882_03M55.JPG,0.00849294662475586
036804_1M52.JPG,0.008480310440063477
031940_2M53.JPG,0.008475780487060547
035198_1M54.JPG,0.008471965789794922
035702_0M53.JPG,0.008480072021484375
035005_6F56.JPG,0.008506059646606445
034108_1M62.JPG,0.008494853973388672
037747_0M50.JPG,0.008484363555908203
032572_2M54.JPG,0.00847625732421875
037710_0M51.JPG,0.008491277694702148
030624_1M64.JPG,0.008502960205078125
030380_0M64.JPG,0.008491277694702148
032876_0M59.JPG,0.008481025695800781
035557_03M54.JPG,0.008506059646606445
019066_4M69.JPG,0.008478164672851562
035005_5F56.JPG,0.00847315788269043
031153_1M55.JPG,0.008484601974487305
035143_1M56.JPG,0.008491277694702148
027288_6M61.JPG,0.008479833602905273
034347_0M57.JPG,0.008476495742797852
032521_3M56.JPG,0.008489847183227539
025561_02M63.JPG,0.008473873138427734
036051_1M54.JPG,0.008484363555908203
028520_1F59.JPG,0.008502960205078125
031940_0M52.JPG,0.008495092391967773
035838_14M53.JPG,0.008490324020385742
029908_1M58.JPG,0.008471012115478516
032521_0M55.JPG,0.008491754531860352
031799_1M55.JPG,0.00848841667175293
035400_02M56.JPG,0.0084991455078125
022066_00M63.JPG,0.00847935676574707
033265_2M58.JPG,0.008475303649902344
034913_0M54.JPG,0.008473396301269531
037948_1M55.JPG,0.008476972579956055
027324_02M67.JPG,0.008522748947143555
032259_1M57.JPG,0.00848531723022461
033822_2M60.JPG,0.008470296859741211
037636_0M59.JPG,0.008481740951538086
033822_0M59.JPG,0.008471488952636719
027017_0M58.JPG,0.008483648300170898
037747_3M51.JPG,0.00849294662475586
035400_0M53.JPG,0.00847935676574707
027930_0M58.JPG,0.008477449417114258
030380_1M64.JPG,0.008475542068481445
037276_0M50.JPG,0.008473634719848633
035838_1M52.JPG,0.008481502532958984
026988_0M59.JPG,0.008489131927490234
035557_04M54.JPG,0.008480548858642578
033893_0M58.JPG,0.008475065231323242
032377_0M61.JPG,0.008475780487060547
036487_10M55.JPG,0.008473396301269531
032876_1M59.JPG,0.008486032485961914
033825_1M61.JPG,0.008493900299072266
035625_9M52.JPG,0.008481025695800781
034727_1M56.JPG,0.008473873138427734
028302_3M65.JPG,0.008477926254272461
035838_11M53.JPG,0.008472442626953125
019066_2M69.JPG,0.008486509323120117
035839_2M54.JPG,0.008491277694702148
027930_1M58.JPG,0.008476972579956055
037372_02M54.JPG,0.008466005325317383
025119_1M60.JPG,0.00847625732421875
036342_00M53.JPG,0.00847482681274414
034347_2M58.JPG,0.008485555648803711
037156_1M52.JPG,0.008488893508911133
036487_2M52.JPG,0.00847482681274414
