img,time_bomb2_nice
031940_3M53.JPG,0.06338953971862793
027529_01M62.JPG,0.040700435638427734
035285_2M53.JPG,0.03974461555480957
034280_00M56.JPG,0.03187274932861328
035735_04M58.JPG,0.01988983154296875
034913_1M54.JPG,0.023908138275146484
035285_0M52.JPG,0.023897886276245117
035838_4M53.JPG,0.023896217346191406
031494_0M56.JPG,0.0238955020904541
037372_0M51.JPG,0.03590536117553711
022066_01M64.JPG,0.01991128921508789
029417_0M56.JPG,0.02789592742919922
022066_02M64.JPG,0.019863605499267578
030316_0M58.JPG,0.019901037216186523
035838_13M53.JPG,0.023909568786621094
028302_2M65.JPG,0.023885250091552734
035483_1M54.JPG,0.02389216423034668
030067_00M58.JPG,0.025491714477539062
027017_1M58.JPG,0.022279739379882812
033822_4M61.JPG,0.027561664581298828
035625_11M52.JPG,0.024218082427978516
035282_0M56.JPG,0.023890018463134766
035708_00M56.JPG,0.03190135955810547
035537_00M54.JPG,0.019697189331054688
034907_5M55.JPG,0.04009103775024414
035504_1M52.JPG,0.01589679718017578
030583_03M62.JPG,0.0198976993560791
037948_2M55.JPG,0.027904033660888672
029783_00M65.JPG,0.019878864288330078
035650_1M53.JPG,0.023902416229248047
035479_2M54.JPG,0.023893117904663086
036051_2M54.JPG,0.023897647857666016
037948_0M55.JPG,0.02390766143798828
033265_3M58.JPG,0.02388906478881836
037882_03M55.JPG,0.023899555206298828
036804_1M52.JPG,0.023904085159301758
031940_2M53.JPG,0.023900270462036133
035198_1M54.JPG,0.01989436149597168
035702_0M53.JPG,0.023901939392089844
035005_6F56.JPG,0.023895263671875
034108_1M62.JPG,0.023926496505737305
037747_0M50.JPG,0.03585481643676758
032572_2M54.JPG,0.019895315170288086
037710_0M51.JPG,0.027901172637939453
030624_1M64.JPG,0.027898550033569336
030380_0M64.JPG,0.015893220901489258
032876_0M59.JPG,0.027905702590942383
035557_03M54.JPG,0.02388739585876465
019066_4M69.JPG,0.019931316375732422
035005_5F56.JPG,0.023874759674072266
031153_1M55.JPG,0.027902603149414062
035143_1M56.JPG,0.01988959312438965
027288_6M61.JPG,0.023904800415039062
034347_0M57.JPG,0.023890972137451172
032521_3M56.JPG,0.01990199089050293
025561_02M63.JPG,0.02390885353088379
036051_1M54.JPG,0.023884296417236328
028520_1F59.JPG,0.02390456199645996
031940_0M52.JPG,0.02388787269592285
035838_14M53.JPG,0.031897544860839844
029908_1M58.JPG,0.01988816261291504
032521_0M55.JPG,0.023905038833618164
031799_1M55.JPG,0.023902177810668945
035400_02M56.JPG,0.02389836311340332
022066_00M63.JPG,0.023920774459838867
033265_2M58.JPG,0.019873857498168945
034913_0M54.JPG,0.023895978927612305
037948_1M55.JPG,0.023916959762573242
027324_02M67.JPG,0.023882389068603516
032259_1M57.JPG,0.023907184600830078
033822_2M60.JPG,0.01990532875061035
037636_0M59.JPG,0.023891925811767578
033822_0M59.JPG,0.027883052825927734
027017_0M58.JPG,0.019905567169189453
037747_3M51.JPG,0.02390146255493164
035400_0M53.JPG,0.02390909194946289
027930_0M58.JPG,0.019899606704711914
030380_1M64.JPG,0.023888587951660156
037276_0M50.JPG,0.02789759635925293
035838_1M52.JPG,0.019910812377929688
026988_0M59.JPG,0.023899555206298828
035557_04M54.JPG,0.02389836311340332
033893_0M58.JPG,0.02790546417236328
032377_0M61.JPG,0.01590895652770996
036487_10M55.JPG,0.023885488510131836
032876_1M59.JPG,0.023928165435791016
033825_1M61.JPG,0.021641016006469727
035625_9M52.JPG,0.022127628326416016
034727_1M56.JPG,0.02389836311340332
028302_3M65.JPG,0.02390742301940918
035838_11M53.JPG,0.023895740509033203
019066_2M69.JPG,0.023897886276245117
035839_2M54.JPG,0.023880720138549805
027930_1M58.JPG,0.02390456199645996
037372_02M54.JPG,0.02394843101501465
025119_1M60.JPG,0.027822017669677734
036342_00M53.JPG,0.023895740509033203
034347_2M58.JPG,0.02791595458984375
037156_1M52.JPG,0.01987767219543457
036487_2M52.JPG,0.023894309997558594
