img,time_bomb2_nice
031940_3M53.JPG,0.23041796684265137
027529_01M62.JPG,0.09968900680541992
035285_2M53.JPG,0.027865171432495117
034280_00M56.JPG,0.03187298774719238
035735_04M58.JPG,0.027878522872924805
034913_1M54.JPG,0.031883955001831055
035285_0M52.JPG,0.03188180923461914
035838_4M53.JPG,0.02788829803466797
031494_0M56.JPG,0.031893253326416016
037372_0M51.JPG,0.03983807563781738
022066_01M64.JPG,0.027875661849975586
029417_0M56.JPG,0.02788519859313965
022066_02M64.JPG,0.03587698936462402
030316_0M58.JPG,0.023893356323242188
035838_13M53.JPG,0.035881996154785156
028302_2M65.JPG,0.023881912231445312
035483_1M54.JPG,0.03187203407287598
030067_00M58.JPG,0.02789020538330078
027017_1M58.JPG,0.03189873695373535
033822_4M61.JPG,0.03587698936462402
035625_11M52.JPG,0.023874759674072266
035282_0M56.JPG,0.027881860733032227
035708_00M56.JPG,0.03108072280883789
035537_00M54.JPG,0.028681516647338867
034907_5M55.JPG,0.03189516067504883
035504_1M52.JPG,0.02787947654724121
030583_03M62.JPG,0.027889013290405273
037948_2M55.JPG,0.031887054443359375
029783_00M65.JPG,0.031880855560302734
035650_1M53.JPG,0.03187251091003418
035479_2M54.JPG,0.023899078369140625
036051_2M54.JPG,0.027893781661987305
037948_0M55.JPG,0.03188133239746094
033265_3M58.JPG,0.03188729286193848
037882_03M55.JPG,0.035874366760253906
036804_1M52.JPG,0.02387213706970215
031940_2M53.JPG,0.03187727928161621
035198_1M54.JPG,0.02788829803466797
035702_0M53.JPG,0.039891719818115234
035005_6F56.JPG,0.01992034912109375
034108_1M62.JPG,0.03985261917114258
037747_0M50.JPG,0.023885250091552734
032572_2M54.JPG,0.027867794036865234
037710_0M51.JPG,0.03187727928161621
030624_1M64.JPG,0.03189516067504883
030380_0M64.JPG,0.023877620697021484
032876_0M59.JPG,0.028924226760864258
035557_03M54.JPG,0.0348515510559082
019066_4M69.JPG,0.0278775691986084
035005_5F56.JPG,0.03588056564331055
031153_1M55.JPG,0.023881912231445312
035143_1M56.JPG,0.02789306640625
027288_6M61.JPG,0.027926921844482422
034347_0M57.JPG,0.03181958198547363
032521_3M56.JPG,0.030991077423095703
025561_02M63.JPG,0.02076125144958496
036051_1M54.JPG,0.0358736515045166
028520_1F59.JPG,0.023872852325439453
031940_0M52.JPG,0.02389073371887207
035838_14M53.JPG,0.03185892105102539
029908_1M58.JPG,0.027896404266357422
032521_0M55.JPG,0.026587486267089844
031799_1M55.JPG,0.02918839454650879
035400_02M56.JPG,0.03988218307495117
022066_00M63.JPG,0.023881912231445312
033265_2M58.JPG,0.023888349533081055
034913_0M54.JPG,0.031856536865234375
037948_1M55.JPG,0.02791571617126465
027324_02M67.JPG,0.03589749336242676
032259_1M57.JPG,0.02387404441833496
033822_2M60.JPG,0.031882286071777344
037636_0M59.JPG,0.023879289627075195
033822_0M59.JPG,0.02789592742919922
027017_0M58.JPG,0.027884960174560547
037747_3M51.JPG,0.028000831604003906
035400_0M53.JPG,0.0357663631439209
027930_0M58.JPG,0.028054237365722656
030380_1M64.JPG,0.039698123931884766
037276_0M50.JPG,0.03983759880065918
035838_1M52.JPG,0.023912429809570312
026988_0M59.JPG,0.03584742546081543
035557_04M54.JPG,0.031879425048828125
033893_0M58.JPG,0.03744792938232422
032377_0M61.JPG,0.02230668067932129
036487_10M55.JPG,0.03989672660827637
032876_1M59.JPG,0.023876667022705078
033825_1M61.JPG,0.03189277648925781
035625_9M52.JPG,0.019883394241333008
034727_1M56.JPG,0.03188323974609375
028302_3M65.JPG,0.027885913848876953
035838_11M53.JPG,0.027881145477294922
019066_2M69.JPG,0.03589200973510742
035839_2M54.JPG,0.023880720138549805
027930_1M58.JPG,0.027898073196411133
037372_02M54.JPG,0.02787160873413086
025119_1M60.JPG,0.027901411056518555
036342_00M53.JPG,0.0278775691986084
034347_2M58.JPG,0.02790069580078125
037156_1M52.JPG,0.008502721786499023
036487_2M52.JPG,0.015407323837280273
