img,time_bomb2
031940_3M53.JPG,0.06356287002563477
027529_01M62.JPG,0.04373788833618164
035285_2M53.JPG,0.04374408721923828
034280_00M56.JPG,0.023873567581176758
035735_04M58.JPG,0.023895263671875
034913_1M54.JPG,0.027894258499145508
035285_0M52.JPG,0.027887821197509766
035838_4M53.JPG,0.019899606704711914
031494_0M56.JPG,0.027897119522094727
037372_0M51.JPG,0.03189992904663086
022066_01M64.JPG,0.0008177757263183594
029417_0M56.JPG,0.0007998943328857422
022066_02M64.JPG,0.0007846355438232422
030316_0M58.JPG,0.0007874965667724609
035838_13M53.JPG,0.10828447341918945
028302_2M65.JPG,0.027877330780029297
035483_1M54.JPG,0.03187870979309082
030067_00M58.JPG,0.01589345932006836
027017_1M58.JPG,0.027882814407348633
033822_4M61.JPG,0.023886442184448242
035625_11M52.JPG,0.02389216423034668
035282_0M56.JPG,0.031859636306762695
035708_00M56.JPG,0.01992344856262207
035537_00M54.JPG,0.023900747299194336
034907_5M55.JPG,0.023889541625976562
035504_1M52.JPG,0.01990032196044922
030583_03M62.JPG,0.02788996696472168
037948_2M55.JPG,0.02388286590576172
029783_00M65.JPG,0.023895978927612305
035650_1M53.JPG,0.02389383316040039
035479_2M54.JPG,0.02388906478881836
036051_2M54.JPG,0.019903182983398438
037948_0M55.JPG,0.031867265701293945
033265_3M58.JPG,0.015932798385620117
037882_03M55.JPG,0.02788257598876953
036804_1M52.JPG,0.031903982162475586
031940_2M53.JPG,0.015886783599853516
035198_1M54.JPG,0.027866840362548828
035702_0M53.JPG,0.019913911819458008
035005_6F56.JPG,0.023900508880615234
034108_1M62.JPG,0.023891210556030273
037747_0M50.JPG,0.023896217346191406
032572_2M54.JPG,0.023898601531982422
037710_0M51.JPG,0.019902944564819336
030624_1M64.JPG,0.03187990188598633
030380_0M64.JPG,0.0198974609375
032876_0M59.JPG,0.02389669418334961
035557_03M54.JPG,0.0198974609375
019066_4M69.JPG,0.027904033660888672
035005_5F56.JPG,0.023900508880615234
031153_1M55.JPG,0.03185296058654785
035143_1M56.JPG,0.027935266494750977
027288_6M61.JPG,0.03580951690673828
034347_0M57.JPG,0.015887975692749023
032521_3M56.JPG,0.027887582778930664
025561_02M63.JPG,0.019903182983398438
036051_1M54.JPG,0.03588676452636719
028520_1F59.JPG,0.01589226722717285
031940_0M52.JPG,0.023890256881713867
035838_14M53.JPG,0.023894548416137695
029908_1M58.JPG,0.019901752471923828
032521_0M55.JPG,0.0238950252532959
031799_1M55.JPG,0.023898601531982422
035400_02M56.JPG,0.023892641067504883
022066_00M63.JPG,0.022104501724243164
033265_2M58.JPG,0.03369140625
034913_0M54.JPG,0.02388596534729004
037948_1M55.JPG,0.01590752601623535
027324_02M67.JPG,0.02389049530029297
032259_1M57.JPG,0.019904375076293945
033822_2M60.JPG,0.023894309997558594
037636_0M59.JPG,0.023920774459838867
033822_0M59.JPG,0.023868799209594727
027017_0M58.JPG,0.023903369903564453
037747_3M51.JPG,0.027898550033569336
035400_0M53.JPG,0.01989293098449707
027930_0M58.JPG,0.023885726928710938
030380_1M64.JPG,0.023900508880615234
037276_0M50.JPG,0.019900083541870117
035838_1M52.JPG,0.023904085159301758
026988_0M59.JPG,0.02788233757019043
035557_04M54.JPG,0.0238950252532959
033893_0M58.JPG,0.019893169403076172
032377_0M61.JPG,0.03189969062805176
036487_10M55.JPG,0.01988959312438965
032876_1M59.JPG,0.023902177810668945
033825_1M61.JPG,0.02388906478881836
035625_9M52.JPG,0.023904085159301758
034727_1M56.JPG,0.0238950252532959
028302_3M65.JPG,0.02388310432434082
035838_11M53.JPG,0.03186631202697754
019066_2M69.JPG,0.019936084747314453
035839_2M54.JPG,0.023868322372436523
027930_1M58.JPG,0.026963233947753906
037372_02M54.JPG,0.024819374084472656
025119_1M60.JPG,0.03186297416687012
036342_00M53.JPG,0.0159149169921875
034347_2M58.JPG,0.02389979362487793
037156_1M52.JPG,0.02789020538330078
036487_2M52.JPG,0.01989889144897461
